995,103
906,684
466,623
614,740
712,23
190,778
288,504
8,944
949,374
698,169
908,782
726,299
569,71
262,261
797,812
358,468
705,26
714,618
131,460
501,877
252,209
34,598
104,922
909,936
506,579
519,467
16,956
926,428
310,830
322,291
502,895
589,663
428,573
648,642
126,365
429,701
710,291
18,169
452,912
679,880
290,330
883,392
40,821
876,508
650,478
769,227
209,907
58,537
42,773
98,536
624,373
498,172
671,384
626,37
237,896
656,935
109,626
157,787
211,389
115,261
725,382
771,894
90,942
586,25
594,481
990,225
361,135
62,792
510,549
366,925
166,818
903,211
407,930
491,155
447,634
672,39
2,507
9,754
193,906
349,818
188,261
494,249
947,162
662,492
822,384
807,564
794,259
638,410
605,945
130,998
882,780
539,770
853,514
78,847
0,171
764,109
493,888
345,253
381,947
784,202
666,963
204,947
10,792
708,313
148,504
912,678
808,243
544,936
898,62
619,642
763,759
746,558
568,399
970,694
889,387
248,201
592,979
893,831
359,136
132,784
986,547
634,712
369,335
363,710
213,795
80,602
540,807
446,572
82,99
878,741
857,586
815,306
408,265
499,275
390,639
160,894
334,87
817,314
481,594
977,857
379,111
772,457
862,881
333,190
849,68
616,626
357,610
477,501
937,660
555,447
485,604
342,274
296,839
819,105
696,303
963,521
787,213
872,395
968,844
838,110
238,780
563,576
832,877
654,714
596,252
600,176
565,842
680,320
183,719
762,240
899,828
68,431
295,338
159,399
806,420
721,843
941,198
922,924
313,583
890,960
957,568
795,966
421,26
996,742
275,914
741,282
933,256
153,985
535,10
864,970
97,974
775,934
77,968
255,371
202,910
356,708
479,985
560,586
628,276
53,706
142,330
215,394
934,893
460,921
318,158
716,345
923,284
877,573
154,454
694,51
75,908
321,540
747,997
56,769
79,862
826,717
731,679
419,286
398,66
240,766
897,941
802,488
103,901
403,564
667,164
576,799
777,391
125,605
63,426
620,717
312,912
719,386
917,962
695,170
790,679
955,699
869,776
587,585
942,768
434,410
683,140
297,154
26,886
868,371
402,848
573,654
528,716
372,47
717,108
844,851
289,530
509,311
174,180
723,606
894,436
319,567
960,719
391,476
530,619
645,11
243,312
755,111
625,820
816,712
360,634
119,817
564,79
440,851
944,51
992,25
441,651
117,806
85,823
60,234
306,422
904,147
518,50
885,693
156,296
974,531
888,404
718,619
320,329
913,639
136,914
982,885
791,943
744,473
350,655
150,63
337,391
495,794
722,39
196,892
331,795
227,173
195,908
151,342
301,285
207,710
689,457
210,78
233,337
548,62
770,670
474,406
120,771
205,475
855,428
416,769
788,543
833,961
891,583
287,940
618,109
467,508
170,725
163,299
617,46
14,97
606,169
873,125
338,507
556,470
200,994
212,393
554,414
768,42
562,689
670,779
354,559
340,105
496,436
575,569
254,170
673,343
113,74
475,758
713,392
197,231
175,574
549,892
7,111
231,248
693,685
220,555
1,639
591,839
924,785
395,212
445,790
267,321
916,948
737,503
812,420
111,655
810,468
100,286
875,686
739,145
686,450
272,551
969,620
646,510
978,634
314,242
323,840
735,174
685,411
800,604
93,130
962,509
998,546
635,909
516,328
198,107
155,43
538,308
206,32
688,301
500,520
339,709
740,468
508,575
601,264
932,799
152,684
377,96
411,831
161,788
547,207
457,222
397,889
867,306
828,657
759,481
365,465
273,89
54,190
837,925
462,624
938,430
880,202
627,812
70,945
51,641
727,925
107,832
458,89
749,930
52,551
146,179
647,446
546,764
981,761
192,19
930,719
609,363
480,337
583,432
765,56
250,371
281,89
732,352
55,948
734,883
945,652
796,815
856,824
851,995
641,685
472,276
380,237
886,966
652,324
286,946
655,482
513,397
602,100
226,901
145,217
818,744
59,114
936,197
316,538
676,743
164,269
951,582
24,332
778,355
87,640
21,928
371,398
503,868
973,873
529,288
644,669
630,789
983,358
291,465
905,154
396,954
523,213
67,202
263,770
370,886
464,942
598,374
943,594
176,323
246,182
241,298
920,982
987,944
871,779
821,721
325,789
566,702
144,22
766,531
470,341
409,4
881,173
959,826
171,291
658,401
229,947
384,58
459,140
615,145
298,999
858,593
520,38
33,764
699,926
789,192
95,114
127,887
971,623
230,657
201,730
543,849
958,193
767,477
989,478
636,566
302,242
307,960
245,682
525,311
382,297
433,330
224,29
392,841
228,991
678,203
22,468
919,935
780,665
172,761
69,439
406,13
91,814
774,663
277,794
208,117
743,84
649,330
610,953
413,957
451,970
517,333
527,370
219,543
332,72
595,971
45,537
570,202
86,74
773,759
642,474
44,42
490,392
845,630
128,970
486,173
74,174
426,266
997,921
47,514
730,483
448,365
507,896
915,661
677,445
83,461
48,282
852,139
515,512
388,556
3,165
994,972
781,6
454,356
613,932
216,991
691,509
557,803
631,639
461,312
50,156
43,826
162,716
532,543
260,740
232,966
574,41
385,575
23,68
946,610
221,511
824,455
896,200
580,575
954,334
637,935
5,434
444,73
571,444
860,215
622,467
706,542
465,391
257,62
754,857
558,761
399,34
521,891
268,708
4,694
690,155
545,787
355,228
729,78
19,612
417,120
453,996
928,351
305,969
389,565
364,538
757,487
367,65
179,280
106,343
326,735
15,139
752,557
524,152
308,108
952,390
177,95
256,999
799,714
329,434
621,238
362,837
724,890
870,822
692,166
353,316
112,765
471,876
149,658
96,14
750,212
