0,-69
1,-30
2,89
3,-72
4,-37
5,90
6,-84
7,31
8,-65
9,45
10,68
11,-75
12,-24
13,29
14,-65
15,94
16,-52
17,-37
18,82
19,-3
20,-64
21,-20
22,44
23,9
24,71
25,33
26,9
27,-24
28,52
29,54
30,75
31,66
32,-17
33,-6
34,-63
35,-67
36,-9
37,-96
38,67
39,96
40,71
41,-31
42,81
43,11
44,19
45,-42
46,-75
47,20
48,20
49,95
50,12
51,60
52,-42
53,49
54,24
55,-68
56,36
57,-88
58,-8
59,-14
60,-22
61,-63
62,-65
63,-96
64,82
65,17
66,91
67,76
68,-52
69,-67
70,98
71,-96
72,-58
73,-15
74,-71
75,-39
76,18
77,-27
78,64
79,-9
80,45
81,-12
82,12
83,-86
84,-8
85,-29
86,34
87,-63
88,-6
89,-91
90,28
91,-68
92,-88
93,-66
94,92
95,42
96,52
97,-37
98,2
99,58
100,90
101,2
102,4
103,-28
104,-24
105,-43
106,-67
107,64
108,29
109,13
110,92
111,94
112,22
113,-2
114,-25
115,-78
116,27
117,54
118,-47
119,-57
120,61
121,-69
122,-39
123,59
124,41
125,1
126,83
127,40
128,90
129,-45
130,23
131,-46
132,37
133,-56
134,74
135,-17
136,-80
137,0
138,-62
139,65
140,-96
141,6
142,-69
143,-2
144,-29
145,-97
146,-90
147,-4
148,-73
149,99
150,10
151,-20
152,6
153,97
154,-33
155,86
156,-11
157,88
158,9
159,-79
160,-13
161,-28
162,1
163,91
164,57
165,-70
166,51
167,-40
168,-60
169,22
170,-58
171,-95
172,-34
173,-32
174,-33
175,-11
176,-4
177,47
178,85
179,-42
180,-4
181,71
182,-3
183,96
184,-73
185,21
186,-6
187,60
188,-33
189,69
190,75
191,45
192,80
193,28
194,82
195,-55
196,84
197,-12
198,-9
199,-15
200,55
201,-34
202,58
203,-6
204,-38
205,-73
206,-67
207,-21
208,-11
209,19
210,-75
211,94
212,-49
213,-29
214,57
215,-20
216,-38
217,71
218,70
219,50
220,-31
221,53
222,37
223,95
224,-91
225,88
226,70
227,-41
228,16
229,-23
230,-19
231,36
232,-64
233,80
234,-7
235,-39
236,38
237,90
238,4
239,-55
240,100
241,-86
242,-55
243,83
244,66
245,38
246,-55
247,27
248,14
249,47
250,49
251,-36
252,79
253,-55
254,-92
255,-80
256,74
257,-81
258,-28
259,-14
260,-89
261,45
262,72
263,-64
264,-33
265,-6
266,-13
267,6
268,97
269,-100
270,-6
271,-70
272,-29
273,83
274,-61
275,-10
276,52
277,-50
278,67
279,81
280,-83
281,3
282,-75
283,-58
284,-65
285,-92
286,3
287,-42
288,68
289,-9
290,42
291,-42
292,-18
293,99
294,80
295,27
296,-29
297,-68
298,-94
299,52
300,91
301,-64
302,80
303,-92
304,-82
305,-19
306,-64
307,39
308,-31
309,37
310,-4
311,40
312,-53
313,-22
314,-65
315,37
316,88
317,-7
318,-47
319,-91
320,-79
321,-32
322,17
323,-72
324,-66
325,-43
326,-69
327,-15
328,47
329,72
330,95
331,-38
332,67
333,-94
334,96
335,-97
336,-18
337,-34
338,30
339,39
340,56
341,3
342,-1
343,-80
344,96
345,-88
346,86
347,30
348,-36
349,64
350,-99
351,94
352,60
353,-93
354,-15
355,59
356,-30
357,-47
358,-20
359,31
360,-38
361,28
362,28
363,9
364,-16
365,56
366,52
367,-20
368,-95
369,-56
370,-65
371,10
372,-37
373,31
374,84
375,-69
376,37
377,79
378,-7
379,26
380,-27
381,-31
382,-16
383,11
384,-75
385,87
386,-18
387,-35
388,79
389,13
390,30
391,-3
392,39
393,-55
394,76
395,-27
396,69
397,40
398,95
399,34
400,31
401,27
402,-60
403,41
