796,494
366,387
683,243
118,181
82,16
184,144
324,671
489,740
738,831
938,593
734,337
667,290
171,126
355,192
860,740
631,132
875,638
944,214
779,802
618,0
44,793
657,359
336,183
143,843
98,480
950,801
146,81
741,891
119,254
385,564
829,680
817,729
165,503
737,350
124,997
908,179
959,766
120,437
260,535
6,224
485,408
137,960
586,682
272,21
434,166
709,344
424,686
725,733
348,459
478,165
528,221
902,122
885,135
153,415
556,920
896,401
887,249
946,827
580,604
292,924
735,562
695,673
656,937
577,0
113,634
730,182
438,623
498,324
800,645
461,904
335,702
782,429
398,949
89,193
428,127
429,992
605,689
873,461
305,507
801,808
833,542
951,654
637,935
854,650
294,679
932,851
503,64
560,775
331,188
50,759
180,451
514,212
54,0
87,293
998,257
515,533
626,602
604,59
601,737
48,261
233,502
80,936
195,540
181,201
307,780
442,95
651,601
449,498
795,204
762,575
504,276
450,457
9,432
129,324
459,324
311,958
5,657
793,9
192,42
467,559
453,717
273,600
396,911
193,107
713,379
568,944
249,314
208,420
665,559
277,427
500,532
952,890
284,990
897,584
743,218
388,144
365,532
664,194
868,123
886,690
930,951
356,162
883,613
328,26
778,712
22,371
13,638
221,346
783,215
563,160
114,524
912,20
936,887
990,135
271,550
254,715
395,503
846,793
806,138
571,84
710,145
911,37
807,803
246,493
220,541
639,980
224,585
803,73
533,804
966,866
654,99
269,627
95,455
557,533
837,23
848,174
136,993
877,61
644,678
901,850
967,525
981,356
588,217
518,130
238,481
832,625
357,270
147,161
131,961
149,862
186,42
469,859
116,499
747,899
400,51
675,628
274,190
822,678
234,453
512,142
325,248
382,360
670,581
223,827
421,610
701,769
390,653
353,862
96,779
978,289
984,464
648,373
4,599
794,594
263,763
354,688
16,488
771,641
411,626
101,131
475,106
718,411
47,267
677,239
935,502
447,358
856,97
213,170
865,509
876,655
296,244
14,903
945,727
179,891
750,115
309,168
320,17
145,15
1,618
559,503
753,517
652,993
607,19
532,612
890,661
567,648
349,47
630,49
693,885
250,493
526,955
831,16
133,983
842,492
445,626
523,271
808,477
914,212
332,681
25,382
764,752
838,471
643,161
72,769
107,595
352,68
102,520
633,7
112,419
337,960
430,281
530,132
174,56
197,518
34,25
929,100
333,71
816,558
59,251
111,439
962,494
717,941
64,827
466,351
103,328
176,758
668,652
732,615
835,921
74,547
963,46
75,194
645,399
264,947
996,841
97,770
501,257
65,855
972,472
928,932
813,884
148,830
491,254
840,981
591,907
920,735
679,191
173,468
566,496
214,710
687,221
696,277
188,925
546,93
462,20
426,587
252,478
502,146
23,840
888,704
680,940
573,773
582,677
231,772
219,599
312,667
600,764
166,11
723,152
487,414
8,97
612,416
768,684
247,530
441,429
663,778
775,567
614,359
700,342
634,152
828,848
471,411
347,257
3,672
73,171
360,435
32,78
151,423
299,736
215,390
245,38
